지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m )
108,서울,2024-01-11 16:00,4.4,,,,3.4,,200,,70,,5.8,-.6,.2,,9,9,Sc,8
108,서울,2024-01-11 17:00,4.4,,,,2.7,,230,,72,,6,-.2,,,7,7,Sc,10
108,서울,2024-01-11 18:00,4.3,,,,2.4,,200,,76,,6.3,.4,,,4,4,Sc,8
108,서울,2024-01-11 19:00,4.1,,,,1.8,,200,,78,,6.4,.6,,,8,4,,7
108,서울,2024-01-11 20:00,3.9,,,,1.9,,250,,80,,6.4,.7,,,1,1,,6
108,서울,2024-01-11 21:00,3.9,,,,1.8,,250,,82,,6.6,1.1,,,7,7,Sc,8
108,서울,2024-01-11 22:00,3.8,,,,2.2,,270,,82,,6.6,1,,,7,7,,9
108,서울,2024-01-11 23:00,3.8,,,,2.1,,250,,83,,6.6,1.1,,,6,6,,10
108,서울,2024-01-12 00:00,3.6,,,,2.7,,270,,87,,6.9,1.6,,,7,7,,
108,서울,2024-01-12 01:00,3.4,,,,2.4,,250,,84,,6.5,.9,,,6,6,,10
108,서울,2024-01-12 02:00,2.6,,,,2.2,,250,,84,,6.2,.1,,,0,0,,
108,서울,2024-01-12 03:00,1.8,,,,1.2,,290,,85,,5.9,-.4,,,0,0,,
108,서울,2024-01-12 04:00,1.2,,,,2.3,,320,,87,,5.8,-.7,,,0,0,,
108,서울,2024-01-12 05:00,.4,,,,1.5,,290,,87,,5.5,-1.5,,,0,0,,
108,서울,2024-01-12 06:00,-.3,,,,1.1,,270,,88,,5.3,-2,,,0,0,,
108,서울,2024-01-12 07:00,-.6,,,,.9,,250,,90,,5.3,-2,,,0,0,,
108,서울,2024-01-12 08:00,-1,,,,.7,,290,,89,,5.1,-2.5,,,0,0,,
108,서울,2024-01-12 09:00,-.6,,,,1.5,,250,,86,,5,-2.6,,,0,0,,
108,서울,2024-01-12 10:00,.5,,,,2.3,,320,,72,,4.6,-3.9,,,0,0,,
108,서울,2024-01-12 11:00,1.4,,,,3.2,,290,,55,,3.7,-6.6,,,0,0,,
108,서울,2024-01-12 12:00,2.2,,,,2.8,,290,,55,,3.9,-5.9,,,0,0,,
108,서울,2024-01-12 13:00,3.2,,,,2.6,,270,,43,,3.3,-8.2,,,0,0,,
108,서울,2024-01-12 14:00,3.4,,,,3.4,,290,,31,,2.4,-12.1,,,0,0,,
108,서울,2024-01-12 15:00,3.8,,,,3.4,,270,,34,,2.7,-10.6,,,0,0,,
108,서울,2024-01-12 16:00,4,,,,3.1,,270,,33,,2.7,-10.8,,,0,0,,
108,서울,2024-01-12 17:00,2.6,,,,3,,270,,38,,2.8,-10.3,,,0,0,,
108,서울,2024-01-12 18:00,1.7,,,,3.4,,250,,47,,3.2,-8.4,,,0,0,,
108,서울,2024-01-12 19:00,1,,,,2,,250,,52,,3.4,-7.7,,,0,0,,
108,서울,2024-01-12 20:00,.6,,,,2.4,,250,,53,,3.4,-7.9,,,0,0,,
108,서울,2024-01-12 21:00,.3,,,,2.1,,250,,51,,3.2,-8.6,,,0,0,,
108,서울,2024-01-12 22:00,-.2,,,,1.3,,270,,49,,3,-9.6,,,0,0,,
108,서울,2024-01-12 23:00,-.9,,,,1.5,,270,,48,,2.8,-10.5,,,0,0,,
108,서울,2024-01-13 00:00,-1.4,,,,.8,,290,,47,,2.6,-11.2,,,0,0,,
108,서울,2024-01-13 01:00,-1.9,,,,1.8,,270,,47,,2.5,-11.7,,,0,0,,
108,서울,2024-01-13 02:00,-1.9,,,,2.1,,250,,48,,2.6,-11.4,,,0,0,,
108,서울,2024-01-13 03:00,-2.5,,,,1.4,,270,,51,,2.6,-11.2,,,0,0,,
108,서울,2024-01-13 04:00,-2.5,,,,1.4,,290,,54,,2.8,-10.5,,,0,0,,
108,서울,2024-01-13 05:00,-2.9,,,,1,,270,,56,,2.8,-10.4,,,0,0,,
108,서울,2024-01-13 06:00,-3.3,,,,.5,,270,,55,,2.6,-11,,,0,0,,
108,서울,2024-01-13 07:00,-3.6,,,,.7,,200,,56,,2.6,-11.1,,,0,0,,
108,서울,2024-01-13 08:00,-3.8,,,,.6,,180,,58,,2.7,-10.8,,,0,0,,
108,서울,2024-01-13 09:00,-3.1,,,,.9,,200,,58,,2.8,-10.2,,,0,0,,
108,서울,2024-01-13 10:00,-.7,,,,3.5,,320,,47,,2.7,-10.6,,,0,0,,
108,서울,2024-01-13 11:00,1,,,,2.5,,250,,41,,2.7,-10.8,,,0,0,,
108,서울,2024-01-13 12:00,3.2,,,,1.7,,180,,36,,2.8,-10.4,,,0,0,,
108,서울,2024-01-13 13:00,4.3,,,,1.3,,110,,35,,2.9,-9.8,,,0,0,,
108,서울,2024-01-13 14:00,4.5,,,,1.5,,50,,31,,2.6,-11.2,,,0,0,,
108,서울,2024-01-13 15:00,6.1,,,,2.2,,230,,30,,2.8,-10.2,,,2,0,Ci,
108,서울,2024-01-13 16:00,6.3,,,,2,,200,,24,,2.3,-12.8,,,1,0,Ci,
108,서울,2024-01-13 17:00,5.1,,,,2.3,,200,,26,,2.3,-12.8,,,0,0,,
108,서울,2024-01-13 18:00,3.2,,,,1,,270,,30,,2.3,-12.7,,,0,0,,
108,서울,2024-01-13 19:00,2.2,,,,1.8,,250,,35,,2.5,-11.7,,,0,0,,
108,서울,2024-01-13 20:00,1.2,,,,.4,,0,,42,,2.8,-10.3,,,0,0,,
108,서울,2024-01-13 21:00,.7,,,,.9,,50,,41,,2.6,-11,,,0,0,,
108,서울,2024-01-13 22:00,.3,,,,.5,,50,,45,,2.8,-10.2,,,0,0,,
108,서울,2024-01-13 23:00,-.2,,,,1.3,,20,,51,,3.1,-9.1,,,0,0,,
108,서울,2024-01-14 00:00,-.8,,,,2.1,,20,,53,,3,-9.2,,,0,0,,
108,서울,2024-01-14 01:00,-1.2,,,,2,,20,,57,,3.2,-8.6,,,0,0,,
108,서울,2024-01-14 02:00,-1.2,,,,1.4,,20,,60,,3.4,-7.9,,,6,3,,73
108,서울,2024-01-14 03:00,-1.4,,,,1.6,,20,,62,,3.4,-7.7,,,0,0,,
108,서울,2024-01-14 04:00,-1.7,,,,2.4,,50,,64,,3.5,-7.6,,,0,0,,
108,서울,2024-01-14 05:00,-2,,,,1.7,,20,,65,,3.4,-7.7,,,0,0,,
108,서울,2024-01-14 06:00,-2.3,,,,1.7,,20,,68,,3.5,-7.4,,,0,0,,
108,서울,2024-01-14 07:00,-2.4,,,,1.8,,50,,69,,3.5,-7.3,,,4,4,Sc,10
108,서울,2024-01-14 08:00,-1.9,,,,1.2,,360,,66,,3.5,-7.4,,,3,0,Ci,
108,서울,2024-01-14 09:00,-1,,,,2.5,,50,,69,,3.9,-5.9,,,6,6,Sc,11
108,서울,2024-01-14 10:00,-.3,,,,2.5,,50,,61,,3.6,-6.9,,,9,9,Sc,12
108,서울,2024-01-14 11:00,.5,,,,2.1,,50,,61,,3.9,-6.1,,,10,8,ScAs,9
108,서울,2024-01-14 12:00,1.2,,0,,2.1,,50,,65,,4.3,-4.6,,,10,8,ScAs,8
108,서울,2024-01-14 13:00,1.7,,,9,2,,320,,87,,6,-.2,,,10,9,StNs,5
108,서울,2024-01-14 14:00,2,,,9,.9,,270,,92,,6.5,.8,,,10,9,StNs,5
108,서울,2024-01-14 15:00,1.7,,3,,.8,,70,,90,,6.2,.2,,,10,8,StNs,4
108,서울,2024-01-14 16:00,2.1,,,9,.4,,0,,92,,6.5,.9,,,10,10,St,2
108,서울,2024-01-14 17:00,1.6,,,9,3.3,,270,,93,,6.3,.5,,,10,10,St,2
108,서울,2024-01-14 18:00,1.4,,.1,,2.7,,270,,94,,6.3,.5,,,10,10,St,2
108,서울,2024-01-14 19:00,1,,,9,2.4,,290,,90,,5.9,-.4,,,9,9,,6
108,서울,2024-01-14 20:00,-.2,,,9,2.8,,290,,84,,5.1,-2.5,,,9,9,,4
108,서울,2024-01-14 21:00,-.8,,,9,3.6,,320,,80,,4.6,-3.8,,,5,5,Sc,6
108,서울,2024-01-14 22:00,-1.8,,,9,2.1,,290,,78,,4.2,-5.1,,,0,0,,
108,서울,2024-01-14 23:00,-2.6,,,9,3.7,,290,,71,,3.6,-7.1,,,0,0,,
108,서울,2024-01-15 00:00,-3.3,,,9,2.7,,320,,68,,3.3,-8.3,,,0,0,,
108,서울,2024-01-15 01:00,-3.8,,,,2.5,,320,,66,,3,-9.2,,,0,0,,
108,서울,2024-01-15 02:00,-4.3,,,,2.8,,270,,67,,3,-9.5,,,0,0,,
108,서울,2024-01-15 03:00,-4.9,,,,2.3,,270,,68,,2.9,-9.9,,,0,0,,
108,서울,2024-01-15 04:00,-5.3,,,,2.2,,320,,68,,2.8,-10.2,,,0,0,,
108,서울,2024-01-15 05:00,-5.7,,,,2.7,,320,,66,,2.6,-11,,,0,0,,
108,서울,2024-01-15 06:00,-6.2,,,,2.4,,320,,67,,2.6,-11.3,,,0,0,,
108,서울,2024-01-15 07:00,-6.5,,,,2.9,,270,,62,,2.3,-12.5,,,0,0,,
108,서울,2024-01-15 08:00,-6.9,,,,2.8,,270,,65,,2.4,-12.3,,,0,0,,
108,서울,2024-01-15 09:00,-6.5,,,,2.4,,250,,56,,2.1,-13.8,,,0,0,,
108,서울,2024-01-15 10:00,-5.2,,,,2.9,,320,,49,,2,-14.2,,,0,0,,
108,서울,2024-01-15 11:00,-3.8,,,,2.9,,270,,44,,2,-14.2,,,0,0,,
108,서울,2024-01-15 12:00,-2.8,,,,3.1,,270,,38,,1.9,-15.1,,,0,0,,
108,서울,2024-01-15 13:00,-1.6,,,,2.5,,270,,39,,2.1,-13.7,,,0,0,,
108,서울,2024-01-15 14:00,-.2,,,,4.7,,270,,38,,2.3,-12.8,,,0,0,,
108,서울,2024-01-15 15:00,.5,,,,2.3,,270,,38,,2.4,-12.2,,,0,0,,
108,서울,2024-01-15 16:00,.8,,,,3.1,,250,,37,,2.4,-12.2,,,0,0,,
108,서울,2024-01-15 17:00,-.1,,,,2.7,,250,,36,,2.2,-13.4,,,0,0,,
108,서울,2024-01-15 18:00,-1.5,,,,2.1,,270,,39,,2.1,-13.6,,,0,0,,
108,서울,2024-01-15 19:00,-2,,,,3,,270,,41,,2.2,-13.5,,,0,0,,
108,서울,2024-01-15 20:00,-2.4,,,,3.6,,320,,43,,2.2,-13.3,,,0,0,,
108,서울,2024-01-15 21:00,-3.5,,,,3.1,,270,,48,,2.3,-12.9,,,0,0,,
108,서울,2024-01-15 22:00,-4.3,,,,1.2,,90,,52,,2.3,-12.7,,,0,0,,
108,서울,2024-01-15 23:00,-4.7,,,,1.5,,270,,54,,2.3,-12.6,,,0,0,,
108,서울,2024-01-16 00:00,-4.9,,,,2.5,,290,,56,,2.4,-12.3,,,0,0,,
108,서울,2024-01-16 01:00,-5.2,,,,2.8,,290,,57,,2.4,-12.4,,,2,1,,
108,서울,2024-01-16 02:00,-5.9,,,,.6,,270,,56,,2.2,-13.2,,,0,0,,
108,서울,2024-01-16 03:00,-6.2,,,,.6,,270,,57,,2.2,-13.3,,,0,0,,
108,서울,2024-01-16 04:00,-6.5,,,,.5,,290,,58,,2.2,-13.4,,,0,0,,
108,서울,2024-01-16 05:00,-6.9,,,,.8,,340,,57,,2.1,-14,,,0,0,,
108,서울,2024-01-16 06:00,-7,,,,1.8,,50,,57,,2.1,-14.1,,,0,0,,
108,서울,2024-01-16 07:00,-7,,,,1.3,,290,,59,,2.1,-13.6,,,0,0,,
108,서울,2024-01-16 08:00,-7.1,,,,.7,,290,,64,,2.3,-12.7,,,1,0,Ci,
108,서울,2024-01-16 09:00,-6.3,,,,2.4,,50,,62,,2.4,-12.4,,,1,0,Ci,
108,서울,2024-01-16 10:00,-3.9,,,,2.2,,50,,52,,2.4,-12.3,,,0,0,,
108,서울,2024-01-16 11:00,-1.5,,,,2,,90,,49,,2.7,-10.8,,,1,0,Ci,
108,서울,2024-01-16 12:00,-.1,,,,2.3,,90,,41,,2.5,-11.8,,,3,0,Ci,
108,서울,2024-01-16 13:00,.9,,,,1.7,,50,,38,,2.5,-11.8,,,5,0,Ci,
108,서울,2024-01-16 14:00,2,,,,1.1,,20,,37,,2.6,-11.1,,,3,0,Ci,
108,서울,2024-01-16 15:00,3.4,,,,1.3,,200,,33,,2.6,-11.3,,,4,0,Ci,
108,서울,2024-01-16 16:00,4,,,,1.5,,270,,32,,2.6,-11.2,,,7,0,Ci,
108,서울,2024-01-16 17:00,3,,,,1.3,,320,,34,,2.6,-11.3,,,8,0,Ci,
108,서울,2024-01-16 18:00,1.7,,,,1.3,,250,,39,,2.7,-10.8,,,7,0,Ci,
108,서울,2024-01-16 19:00,.8,,,,.8,,320,,45,,2.9,-9.8,,,5,5,,59
108,서울,2024-01-16 20:00,.3,,,,1.1,,360,,47,,2.9,-9.7,,,7,7,,57
108,서울,2024-01-16 21:00,-.5,,,,1.9,,50,,50,,3,-9.6,,,3,0,Ci,
108,서울,2024-01-16 22:00,-.9,,,,1.3,,340,,53,,3,-9.2,,,7,7,,56
108,서울,2024-01-16 23:00,-1.7,,,,1.8,,50,,56,,3,-9.3,,,0,0,,
108,서울,2024-01-17 00:00,-2,,,,2.4,,50,,59,,3.1,-8.9,,,0,0,,
108,서울,2024-01-17 01:00,-2.2,,,,2.1,,20,,61,,3.2,-8.7,,,0,0,,
108,서울,2024-01-17 02:00,-1.6,,,,1.5,,70,,61,,3.3,-8.1,,,4,4,,28
108,서울,2024-01-17 03:00,-1.1,,,,1.3,,70,,58,,3.3,-8.3,,,8,8,Ac,29
108,서울,2024-01-17 04:00,-.7,,,,2.7,,50,,56,,3.2,-8.4,,,8,8,Ac,29
108,서울,2024-01-17 05:00,-.6,,,,1.1,,70,,55,,3.2,-8.5,,,8,8,Ac,29
108,서울,2024-01-17 06:00,-.6,,,,1.9,,50,,57,,3.3,-8,,,8,8,Ac,28
108,서울,2024-01-17 07:00,-.4,,,,2.5,,50,,58,,3.5,-7.6,,,6,6,Ac,26
108,서울,2024-01-17 08:00,-.3,,,,1.2,,70,,58,,3.5,-7.5,,,8,8,Ac,35
108,서울,2024-01-17 09:00,.2,,,,2.5,,50,,57,,3.5,-7.3,,,9,9,As,28
108,서울,2024-01-17 10:00,.9,,,,2.6,,50,,55,,3.6,-7.1,,,10,5,ScAs,9
108,서울,2024-01-17 11:00,1.3,,,9,.5,,340,,54,,3.6,-7,,,10,7,ScAs,8
108,서울,2024-01-17 12:00,1,,.1,,1.7,,50,,77,,5.1,-2.5,.1,.1,10,7,StNs,4
108,서울,2024-01-17 13:00,.7,,,9,1.7,,50,,88,,5.7,-1,1.3,,10,8,StNs,4
108,서울,2024-01-17 14:00,.8,,,9,3,,50,,90,,5.8,-.6,2.1,,10,6,StNs,5
108,서울,2024-01-17 15:00,.7,,3.2,,2.7,,70,,92,,5.9,-.4,2,2,10,6,StNs,6
108,서울,2024-01-17 16:00,.9,,,9,3.1,,50,,93,,6.1,-.1,2.3,,10,6,StNs,4
108,서울,2024-01-17 17:00,1.1,,,9,3.1,,50,,93,,6.1,0,1.9,,10,8,StNs,6
108,서울,2024-01-17 18:00,1.2,,2.4,,2.8,,50,,94,,6.2,.3,1.8,.3,10,8,StNs,7
108,서울,2024-01-17 19:00,1.4,,,9,2.8,,50,,95,,6.4,.6,1.4,,10,8,StNs,6
108,서울,2024-01-17 20:00,1.5,,,9,2.4,,50,,95,,6.4,.7,1.4,,10,8,StNs,6
108,서울,2024-01-17 21:00,1.7,,1.3,,3.3,,50,,97,,6.7,1.2,1.4,,10,8,StNs,5
108,서울,2024-01-17 22:00,1.9,,,9,1.2,,70,,96,,6.7,1.3,1.2,,10,9,StNs,5
108,서울,2024-01-17 23:00,1.8,,,9,1.5,,50,,95,,6.6,1,1.2,,10,9,StNs,5
108,서울,2024-01-18 00:00,1.8,,2.7,,1.7,,50,,96,,6.7,1.2,1.1,,10,9,StNs,8
108,서울,2024-01-18 01:00,1.7,,,9,.4,,0,,96,,6.6,1.1,1.1,,10,8,StNs,8
108,서울,2024-01-18 02:00,1.7,,,9,.5,,70,,95,,6.5,.9,.9,,10,8,ScAs,10
108,서울,2024-01-18 03:00,1.8,,.5,,1.1,,50,,96,,6.7,1.2,.9,,9,9,Sc,11
108,서울,2024-01-18 04:00,1.9,,,9,1.9,,250,,97,,6.8,1.4,.9,,9,9,Sc,12
108,서울,2024-01-18 05:00,1.9,,,9,1.3,,250,,97,,6.8,1.4,.9,,9,9,Sc,13
108,서울,2024-01-18 06:00,1.8,,,9,2.3,,270,,96,,6.7,1.2,.8,,8,8,Sc,17
108,서울,2024-01-18 07:00,1.5,,,9,1.8,,270,,95,,6.4,.7,.8,,9,5,ScCi,17
108,서울,2024-01-18 08:00,1.5,,,9,2,,270,,97,,6.6,1,.8,,9,3,AcCi,30
108,서울,2024-01-18 09:00,1.5,,,9,2.1,,250,,94,,6.4,.6,.8,,8,2,ScAcCi,5
108,서울,2024-01-18 10:00,1.7,,,9,1.3,,270,,93,,6.4,.6,.7,,8,8,Sc,5
108,서울,2024-01-18 11:00,2.9,,,9,1.7,,360,,93,,7,1.8,.4,,5,2,ScCi,6
108,서울,2024-01-18 12:00,5,,,9,1.5,,70,,81,,7.1,2,,,3,0,Ci,
108,서울,2024-01-18 13:00,6.5,,,9,2.3,,70,,74,,7.1,2.1,,,1,0,Ci,
108,서울,2024-01-18 14:00,7.9,,,9,2.9,,70,,71,,7.5,2.9,,,2,0,Ci,
108,서울,2024-01-18 15:00,8.5,,,9,3.1,,50,,69,,7.6,3.1,,,1,0,Ci,
108,서울,2024-01-18 16:00,9.2,,,9,3.5,,70,,64,,7.4,2.7,,,1,0,Ci,
108,서울,2024-01-18 17:00,9,,,9,2.7,,70,,64,,7.3,2.5,,,1,0,Ci,
108,서울,2024-01-18 18:00,7.7,,,9,4.1,,50,,67,,7,1.9,,,3,3,Sc,10
108,서울,2024-01-18 19:00,6.6,,,9,4,,70,,70,,6.8,1.5,,,0,0,,
108,서울,2024-01-18 20:00,5.4,,,9,4.1,,50,,74,,6.6,1.1,,,0,0,,
108,서울,2024-01-18 21:00,5,,,9,5.1,,50,,74,,6.4,.7,,,0,0,,
108,서울,2024-01-18 22:00,4.8,,,9,4.3,,50,,75,,6.4,.7,,,0,0,,
108,서울,2024-01-18 23:00,4.5,,,9,4.6,,50,,75,,6.3,.4,,,6,6,,14
108,서울,2024-01-19 00:00,4.4,,,9,3.4,,50,,75,,6.2,.3,,,4,4,Sc,14
108,서울,2024-01-19 01:00,4.4,,,,4.1,,50,,75,,6.2,.3,,,9,9,,14
108,서울,2024-01-19 02:00,4.5,,,,4.8,,50,,75,,6.3,.4,,,9,9,,15
108,서울,2024-01-19 03:00,4.5,,,,4.9,,50,,75,,6.3,.4,,,9,9,Sc,15
108,서울,2024-01-19 04:00,4.5,,,,3.1,,50,,74,,6.2,.2,,,8,8,Sc,15
108,서울,2024-01-19 05:00,4.6,,,,3.9,,50,,73,,6.2,.1,,,8,8,Sc,15
108,서울,2024-01-19 06:00,4.6,,,,3.8,,70,,72,,6.1,0,,,9,9,Sc,15
108,서울,2024-01-19 07:00,4.6,,,,4.3,,50,,70,,5.9,-.4,,,9,9,Sc,15
108,서울,2024-01-19 08:00,4.2,,,,3.4,,70,,71,,5.8,-.6,,,6,2,ScCi,15
108,서울,2024-01-19 09:00,4.4,,,,2.9,,70,,71,,5.9,-.4,,,1,0,Ci,
108,서울,2024-01-19 10:00,5.7,,,,5.4,,50,,65,,6,-.3,,,3,0,Ci,
108,서울,2024-01-19 11:00,7.3,,,,4.6,,70,,61,,6.2,.2,,,6,0,Ci,
108,서울,2024-01-19 12:00,7.5,,,,4.8,,70,,60,,6.2,.2,,,8,4,AcCi,38
108,서울,2024-01-19 13:00,8.2,,,,3.7,,70,,57,,6.2,.1,,,8,0,Ci,
108,서울,2024-01-19 14:00,8.1,,,,5.4,,70,,57,,6.1,0,,,7,0,Ci,
108,서울,2024-01-19 15:00,8.6,,,,4.1,,90,,54,,6,-.2,,,8,0,Ci,
108,서울,2024-01-19 16:00,8.5,,,,4.2,,50,,53,,5.9,-.5,,,8,0,Ci,
108,서울,2024-01-19 17:00,6.8,,,,5.6,,50,,57,,5.6,-1.1,,,8,0,Ci,
108,서울,2024-01-19 18:00,5.3,,,,6.3,,50,,61,,5.4,-1.6,,,8,0,Ci,
108,서울,2024-01-19 19:00,4.6,,,,5.6,,50,,64,,5.4,-1.6,,,8,8,,54
108,서울,2024-01-19 20:00,4.2,,,,4.9,,50,,65,,5.4,-1.8,,,8,8,,49
108,서울,2024-01-19 21:00,4.1,,,,6.1,,50,,66,,5.4,-1.6,,,8,0,Ci,
108,서울,2024-01-19 22:00,4.2,,,,4.5,,70,,63,,5.2,-2.2,,,7,7,,11
108,서울,2024-01-19 23:00,4.2,,,,3.4,,70,,64,,5.3,-2,,,7,7,,11
108,서울,2024-01-20 00:00,4.1,,,,4.5,,50,,64,,5.2,-2.1,,,7,7,Ac,45
108,서울,2024-01-20 01:00,3.8,,,,5.4,,50,,66,,5.3,-1.9,,,8,1,,15
108,서울,2024-01-20 02:00,3.8,,,,5.6,,70,,67,,5.4,-1.7,,,7,7,,15
108,서울,2024-01-20 03:00,3.7,,,,5,,50,,67,,5.4,-1.8,,,6,6,Ac,45
108,서울,2024-01-20 04:00,3.6,,,,5.8,,50,,67,,5.3,-1.9,,,8,6,AcCi,35
108,서울,2024-01-20 05:00,3.6,,,,6.3,,70,,65,,5.2,-2.3,,,9,4,ScAc,15
108,서울,2024-01-20 06:00,3.6,,,,7.2,,50,,65,,5.2,-2.3,,,9,3,ScAc,15
108,서울,2024-01-20 07:00,3.6,,,,5.5,,50,,64,,5.1,-2.5,,,9,4,ScAs,15
108,서울,2024-01-20 08:00,3.6,,,,6.1,,70,,64,,5.1,-2.5,,,9,4,ScAc,18
108,서울,2024-01-20 09:00,3.8,,,,5.9,,70,,62,,5,-2.8,,,10,3,ScAs,18
108,서울,2024-01-20 10:00,4.1,,,,5.5,,70,,60,,4.9,-2.9,,,10,10,As,28
108,서울,2024-01-20 11:00,4.4,,,,6.3,,50,,59,,4.9,-2.9,,,10,4,ScAs,18
108,서울,2024-01-20 12:00,4.7,,,,5.6,,50,,57,,4.9,-3.1,,,10,6,ScAs,15
108,서울,2024-01-20 13:00,4.8,,,9,5.9,,50,,60,,5.2,-2.3,,,10,7,ScAs,12
108,서울,2024-01-20 14:00,4.5,,,9,6.6,,50,,70,,5.9,-.5,,,10,6,StNs,8
108,서울,2024-01-20 15:00,4.5,,0,,6.1,,50,,67,,5.6,-1.1,,,10,7,ScAs,10
108,서울,2024-01-20 16:00,4,,,9,5.1,,70,,72,,5.8,-.6,,,10,8,StNs,8
108,서울,2024-01-20 17:00,3.1,,,9,4.5,,70,,81,,6.2,.1,,,10,8,StNs,8
108,서울,2024-01-20 18:00,2.3,,.2,,4.6,,50,,89,,6.4,.6,,,10,8,StNs,4
108,서울,2024-01-20 19:00,2,,,9,5,,70,,89,,6.2,.3,,,10,7,StNs,5
108,서울,2024-01-20 20:00,2,,,9,4.9,,50,,84,,5.9,-.4,,,10,8,StNs,8
108,서울,2024-01-20 21:00,2.1,,.2,,5.1,,70,,79,,5.6,-1.1,,,9,5,ScAs,11
108,서울,2024-01-20 22:00,2.3,,,9,4.2,,50,,75,,5.4,-1.6,,,9,6,ScAs,16
108,서울,2024-01-20 23:00,2.4,,,9,4.9,,50,,73,,5.3,-1.9,,,9,9,Sc,15
108,서울,2024-01-21 00:00,2.5,,0,,3.6,,50,,70,,5.1,-2.4,,,7,7,Sc,15
108,서울,2024-01-21 01:00,2.4,,,,3.8,,50,,71,,5.2,-2.3,,,9,9,,15
108,서울,2024-01-21 02:00,2.2,,,,2.7,,50,,71,,5.1,-2.5,,,9,9,,16
108,서울,2024-01-21 03:00,2,,,,3,,50,,71,,5,-2.7,,,9,9,Sc,11
108,서울,2024-01-21 04:00,2,,,9,2.2,,50,,68,,4.8,-3.2,,,9,9,Sc,10
108,서울,2024-01-21 05:00,2,,,9,1.7,,50,,68,,4.8,-3.2,,,8,8,Sc,15
108,서울,2024-01-21 06:00,2,,0,,1.4,,70,,67,,4.8,-3.4,,,8,8,Sc,12
108,서울,2024-01-21 07:00,2,,,9,1.3,,50,,68,,4.8,-3.2,,,9,9,Sc,11
108,서울,2024-01-21 08:00,1.9,,,9,.9,,70,,69,,4.9,-3.1,,,9,9,Sc,11
108,서울,2024-01-21 09:00,2.3,,0,,3,,70,,69,,5,-2.8,,,8,8,Sc,11
108,서울,2024-01-21 10:00,2.7,,,9,1.5,,50,,69,,5.1,-2.4,,,9,9,Sc,9
108,서울,2024-01-21 11:00,3.4,,,9,1.4,,340,,68,,5.3,-1.9,,,9,9,Sc,6
108,서울,2024-01-21 12:00,4.2,,0,,1.3,,20,,66,,5.5,-1.5,,,9,9,Sc,6
108,서울,2024-01-21 13:00,4.2,,,9,2.5,,290,,73,,6,-.2,,,9,9,Sc,6
108,서울,2024-01-21 14:00,3.4,,,9,2.1,,290,,85,,6.6,1.1,,,9,9,Sc,6
108,서울,2024-01-21 15:00,3,,.2,,1.9,,270,,88,,6.7,1.2,,,10,8,StNs,5
108,서울,2024-01-21 16:00,2.6,,,9,1.7,,270,,89,,6.5,.9,,,10,8,StNs,5
108,서울,2024-01-21 17:00,2.4,,,9,2.8,,270,,88,,6.4,.6,,,10,9,StNs,5
108,서울,2024-01-21 18:00,2.3,,.2,,2.7,,270,,85,,6.1,0,,,10,8,ScAs,6
108,서울,2024-01-21 19:00,2.2,,,9,2.4,,270,,82,,5.9,-.5,,,9,9,Sc,6
108,서울,2024-01-21 20:00,1.5,,,9,4,,270,,85,,5.8,-.7,,,10,8,,6
108,서울,2024-01-21 21:00,-.1,,0,,4.7,,250,,81,,4.9,-2.9,,,10,8,ScAs,6
108,서울,2024-01-21 22:00,-1,,,9,4.4,,250,,79,,4.5,-4.1,,,10,10,,4
108,서울,2024-01-21 23:00,-1.9,,,9,4.5,,250,,80,,4.3,-4.8,,,9,9,Sc,4
108,서울,2024-01-22 00:00,-2.4,,0,,3.5,,230,,79,,4.1,-5.5,,,9,9,Sc,8
108,서울,2024-01-22 01:00,-3,,,9,3.6,,250,,76,,3.7,-6.6,,,9,9,Sc,5
108,서울,2024-01-22 02:00,-3.5,,,9,3.5,,230,,75,,3.6,-7.2,,,9,9,Sc,5
108,서울,2024-01-22 03:00,-4.4,,0,,3.6,,250,,75,,3.3,-8.1,,,10,8,ScAs,5
108,서울,2024-01-22 04:00,-5.8,,,9,5.3,,270,,71,,2.8,-10.2,0,,10,7,ScAs,5
108,서울,2024-01-22 05:00,-6.8,,,9,3.4,,270,,83,,3,-9.2,1,,10,8,StNs,4
108,서울,2024-01-22 06:00,-7.7,,.1,,3.7,,270,,83,,2.9,-10,1.8,1.8,10,8,StNs,4
108,서울,2024-01-22 07:00,-8.2,,,9,3.4,,270,,69,,2.3,-12.8,2.3,,8,8,Sc,7
108,서울,2024-01-22 08:00,-8.6,,,9,4.4,,250,,67,,2.1,-13.6,2,,9,9,Sc,6
108,서울,2024-01-22 09:00,-8.8,,.1,,4.1,,250,,66,,2.1,-14,1.9,.5,7,7,Sc,8
108,서울,2024-01-22 10:00,-8.8,,,9,4,,290,,65,,2.1,-14.1,1.6,,7,7,Sc,8
108,서울,2024-01-22 11:00,-8.4,,,9,4.3,,270,,60,,2,-14.7,1.4,,7,7,Sc,8
108,서울,2024-01-22 12:00,-8.4,,,9,4.8,,290,,60,,2,-14.7,1,,5,5,Sc,9
